"height","validator","percentage"
577938,"Ping",0.212997
577938,"Provalidator",2.220773
577938,"ITA Stakers",0.904174
577938,"Komikuri",0.011726
577938,"0base.vc",6.697050
577938,"CryptoCrew Validators ✅",0.691384
577938,"Agaram.ai",0.056563
577938,"Chorus One",1.426243
577938,"BasBlock",0.337338
577938,"Validating Chaos",0.478625
577938,"ChainLayer",0.925645
577938,"Centurion",0.049468
577938,"cloverstaking",0.000452
577938,"Chandrodaya",0.060773
577938,"Stakely.io",0.314205
577938,"Figment",3.543852
577938,"Martian Forest",0.003698
577938,"StakeWithUs",0.097150
577938,"HashQuark",0.438119
577938,"POSTHUMAN ✵ DVS",0.279505
577938,"Cryptography🔐",0.000075
577938,"BouBouNode",2.078948
577938,"KalpaTech",0.936741
577938,"qf3l3k",0.001076
577938,"SpacePotato",0.721401
577938,"Messi",0.059455
577938,"RHINO",0.170648
577938,"Witval",0.197917
577938,"Chill Validation",0.465926
577938,"web34ever",0.157486
577938,"milkstake",0.559203
577938,"🇫🇷 Crypto.bzh",0.000063
577938,"AUDIT.one",0.216480
577938,"0% FEES | Zoomer Labs",0.003218
577938,"stake.systems",0.119492
577938,"OmniFlix Network",1.228445
577938,"OranG3cluB",0.115338
577938,"windpowerstake",0.000214
577938,"needlecast",0.347937
577938,"deus labs",1.018429
577938,"0% fee - Imperator.co",2.740089
577938,"elsehow",0.475401
577938,"FreshJUNO",0.913079
577938,"01node",0.716628
577938,"Citadel.one",2.743452
577938,"Bi23 Labs",0.420227
577938,"StakeLab",0.260840
579738,"0% Fee to 2023 | Stakewolle.com",0.109518
579738,"SmartNodes",2.087345
579738,"STC Capital",0.326721
579738,"Ubik Capital",0.164243
579738,"Bro_n_Bro",0.587817
579738,"WeStaking",1.212021
579738,"SolidStake",0.031489
579738,"Cros-nest",0.632443
579738,"Cypher Core",0.192742
579738,"CommunityStaking",0.402787
579738,"Inotel",1.220965
579738,"0% fees 🚀 | BlueStake",2.885875
579738,"Winter",0.000236
579738,"LOACOM",0.000109
579738,"Crab Shack (ben2x4)",0.961318
579738,"Artifact",0.306222
579738,"Stakecito",1.270181
579738,"Regenerator | Green Validator 🌱",0.243466
579738,"Swiss Staking",3.540783
579738,"StarCluster",0.085784
579738,"Invicta Stake",0.154219
579738,"0% Fees | GhostStake.cloud",0.000764
579738,"NodesGuru",0.161757
579738,"syncnode",0.123591
579738,"Disperze",3.253052
579738,"SG-1",8.476469
579738,"Cephalopod Equipment Corp",2.241964
579738,"Stakin",0.505408
579738,"jabbey",0.194357
579738,"Stakers",0.154963
579738,"meow",0.836441
579738,"Doky Capital",0.000006
579738,"AC Validator 🚀",0.001721
579738,"#decentralizehk",0.156099
579738,"Oldcat",0.095797
579738,"pathrocknetwork",0.105814
579738,"0% fee - EZStaking.io 100% Slash Protected",0.812437
579738,"0% fees | Validator.run",0.143126
579738,"Mo Better Stake",0.000063
579738,"Simply Staking",0.297973
579738,"Consensus One",0.448571
579738,"Cosmostation",7.860807
579738,"Secure Secrets",0.551507
579738,"SOLAR Validator",0.130162
579738,"commercio.network",0.142301
579738,"Highlander-Nodes",0.344013
579738,"天照☀",0.265627
579738,"Cosmic Validator",0.590115
579738,"☉ Mercury",0.000030
579738,"kytzu",0.391403
579738,"Lavender.Five Nodes",1.171370
579738,"Wave",0.106780
579738,"Klub Staking",0.419858
579738,"studentmtk",0.000083
579738,"Cat Boss",0.195527
579738,"notional-validator",0.651235
579738,"chainvibes",0.226562
579738,"kingnodes",1.711186
579738,"NosNode🔆️",0.434044
579738,"[ block pane ]",0.267183
579738,"Wetez",0.155456
579738,"KingSuper",0.115461
579738,"dimi 🦙",1.384892
579738,"stakefish",3.717252
579738,"Chainflow",0.146239
579738,"tor",0.000086
579738,"blockscape",0.722096
579738,"Sentinel",7.089553
579738,"strangelove-ventures",1.151758
579738,"cyberG",0.145695
579738,"STAKECRAFT",0.075241
579738,"Ping",0.212943
579738,"Provalidator",2.222098
579738,"ITA Stakers",0.902229
579738,"Komikuri",0.011723
579738,"0base.vc",6.695492
579738,"CryptoCrew Validators ✅",0.691208
579738,"Agaram.ai",0.056549
579738,"Chorus One",1.425880
579738,"BasBlock",0.337253
579738,"Validating Chaos",0.478527
579738,"ChainLayer",0.925410
579738,"Centurion",0.049455
579738,"cloverstaking",0.000452
579738,"Chandrodaya",0.060758
579738,"Stakely.io",0.314125
579738,"Figment",3.542952
579738,"Martian Forest",0.003697
579738,"StakeWithUs",0.097125
579738,"HashQuark",0.438008
579738,"POSTHUMAN ✵ DVS",0.279473
579738,"DOMA🏠NODES",0.000075
579738,"BouBouNode",2.078537
579738,"KalpaTech",0.936503
579738,"qf3l3k",0.001076
579738,"SpacePotato",0.721217
579738,"Messi",0.059440
579738,"RHINO",0.170605
579738,"Witval",0.197867
579738,"Chill Validation",0.465807
579738,"web34ever",0.157446
579738,"milkstake",0.559061
579738,"🇫🇷 Crypto.bzh",0.000063
579738,"AUDIT.one",0.216425
579738,"0% FEES | Zoomer Labs",0.003217
579738,"stake.systems",0.119462
579738,"OmniFlix Network",1.228166
579738,"OranG3cluB",0.115308
579738,"windpowerstake",0.000214
579738,"needlecast",0.347849
579738,"deus labs",1.018170
579738,"0% fee - Imperator.co",2.739384
579738,"elsehow",0.475281
579738,"FreshJUNO",0.912847
579738,"01node",0.716446
579738,"Citadel.one",2.743063
579738,"Bi23 Labs",0.420120
579738,"StakeLab",0.260815
581538,"0% Fee to 2023 | Stakewolle.com",0.109518
581538,"SmartNodes",2.086673
581538,"STC Capital",0.326629
581538,"Ubik Capital",0.162742
581538,"Bro_n_Bro",0.587779
581538,"WeStaking",1.211616
581538,"SolidStake",0.031479
581538,"Cros-nest",0.632470
581538,"Cypher Core",0.192678
581538,"CommunityStaking",0.404104
581538,"Inotel",1.220557
581538,"0% fees 🚀 | BlueStake",2.885156
581538,"Winter",0.000235
581538,"LOACOM",0.000109
581538,"Crab Shack (ben2x4)",0.961026
581538,"Artifact",0.306119
581538,"Stakecito",1.270875
581538,"Regenerator | Green Validator 🌱",0.243388
581538,"Swiss Staking",3.540286
581538,"StarCluster",0.085756
581538,"Invicta Stake",0.154168
581538,"0% Fees | GhostStake.cloud",0.000763
581538,"NodesGuru",0.161703
581538,"syncnode",0.123549
581538,"Disperze",3.252294
581538,"SG-1",8.475004
581538,"Cephalopod Equipment Corp",2.241215
581538,"Stakin",0.505239
581538,"jabbey",0.194321
581538,"Stakers",0.154991
581538,"meow",0.836162
581538,"Doky Capital",0.000006
581538,"AC Validator 🚀",0.001778
581538,"#decentralizehk",0.156052
581538,"Oldcat",0.095764
581538,"pathrocknetwork",0.105778
581538,"0% fee - EZStaking.io 100% Slash Protected",0.812291
581538,"0% fees | Validator.run",0.143078
581538,"Mo Better Stake",0.000063
581538,"Simply Staking",0.297899
581538,"Consensus One",0.448421
581538,"Cosmostation",7.858360
581538,"Secure Secrets",0.551323
581538,"SOLAR Validator",0.130118
581538,"commercio.network",0.142315
581538,"Highlander-Nodes",0.343898
581538,"天照☀",0.265544
581538,"Cosmic Validator",0.589918
581538,"☉ Mercury",0.000060
581538,"kytzu",0.391272
581538,"Lavender.Five Nodes",1.170980
581538,"Wave",0.106745
581538,"Klub Staking",0.419895
581538,"studentmtk",0.000083
581538,"Cat Boss",0.195461
581538,"notional-validator",0.651017
581538,"chainvibes",0.226487
581538,"kingnodes",1.710615
581538,"NosNode🔆️",0.433916
581538,"[ block pane ]",0.267124
581538,"Wetez",0.155404
581538,"KingSuper",0.115423
581538,"dimi 🦙",1.384429
581538,"stakefish",3.716022
581538,"Chainflow",0.146220
581538,"tor",0.000086
581538,"blockscape",0.722426
581538,"Sentinel",7.090617
581538,"strangelove-ventures",1.151373
581538,"cyberG",0.145646
581538,"STAKECRAFT",0.075216
581538,"Ping",0.212872
581538,"Provalidator",2.222032
581538,"ITA Stakers",0.902073
581538,"Komikuri",0.011719
581538,"0base.vc",6.693673
581538,"CryptoCrew Validators ✅",0.690980
581538,"Agaram.ai",0.056530
581538,"Chorus One",1.425404
581538,"BasBlock",0.337140
581538,"Validating Chaos",0.478367
581538,"ChainLayer",0.925130
581538,"Centurion",0.049439
581538,"cloverstaking",0.000452
581538,"Chandrodaya",0.060743
581538,"Stakely.io",0.314020
581538,"Figment",3.541768
581538,"Martian Forest",0.003725
581538,"StakeWithUs",0.097092
581538,"HashQuark",0.437861
581538,"POSTHUMAN ✵ DVS",0.279426
581538,"DOMA🏠NODES",0.000075
581538,"BouBouNode",2.077999
581538,"KalpaTech",0.936190
581538,"qf3l3k",0.001076
581538,"SpacePotato",0.720976
581538,"Messi",0.059451
581538,"RHINO",0.170604
581538,"Witval",0.197800
581538,"Chill Validation",0.465737
581538,"web34ever",0.157393
581538,"milkstake",0.558874
581538,"🇫🇷 Crypto.bzh",0.000063
581538,"AUDIT.one",0.216353
581538,"0% FEES | Zoomer Labs",0.003216
581538,"stake.systems",0.119422
581538,"OmniFlix Network",1.228494
581538,"OranG3cluB",0.115270
581538,"windpowerstake",0.000214
581538,"needlecast",0.347733
581538,"deus labs",1.017830
581538,"0% fee - Imperator.co",2.738513
581538,"elsehow",0.475122
581538,"FreshJUNO",0.912542
581538,"01node",0.716236
581538,"Citadel.one",2.763937
581538,"Bi23 Labs",0.419980
581538,"StakeLab",0.260728
583338,"0% Fee to 2023 | Stakewolle.com",0.110039
583338,"SmartNodes",2.096608
583338,"STC Capital",0.328145
583338,"Ubik Capital",0.163503
583338,"Bro_n_Bro",0.590658
583338,"WeStaking",1.217240
583338,"SolidStake",0.031625
583338,"Cros-nest",0.635748
583338,"Cypher Core",0.193572
583338,"CommunityStaking",0.406015
583338,"Inotel",1.226223
583338,"0% fees 🚀 | BlueStake",2.895939
583338,"Winter",0.000237
583338,"LOACOM",0.000109
583338,"Crab Shack (ben2x4)",0.965496
583338,"Artifact",0.307556
583338,"Stakecito",1.277960
583338,"Regenerator | Green Validator 🌱",0.188080
583338,"Swiss Staking",3.561895
583338,"StarCluster",0.086154
583338,"Invicta Stake",0.154883
583338,"0% Fees | GhostStake.cloud",0.000767
583338,"NodesGuru",0.162453
583338,"syncnode",0.124123
583338,"Disperze",3.270861
583338,"SG-1",8.510379
583338,"Cephalopod Equipment Corp",2.251619
583338,"Stakin",0.507584
583338,"jabbey",0.195223
583338,"Stakers",0.155711
583338,"meow",0.840043
583338,"Doky Capital",0.000006
583338,"AC Validator 🚀",0.002360
583338,"#decentralizehk",0.156780
583338,"Oldcat",0.096209
583338,"pathrocknetwork",0.106269
583338,"0% fee - EZStaking.io 100% Slash Protected",0.816694
583338,"0% fees | Validator.run",0.143742
583338,"Mo Better Stake",0.000063
583338,"Simply Staking",0.241857
583338,"Consensus One",0.450555
583338,"Cosmostation",7.837802
583338,"Secure Secrets",0.553894
583338,"SOLAR Validator",0.130797
583338,"commercio.network",0.142975
583338,"Highlander-Nodes",0.345512
583338,"天照☀",0.266777
583338,"Cosmic Validator",0.592656
583338,"☉ Mercury",0.000060
583338,"kytzu",0.393089
583338,"Lavender.Five Nodes",1.176415
583338,"Wave",0.107240
583338,"Klub Staking",0.421856
583338,"studentmtk",0.000083
583338,"Cat Boss",0.196368
583338,"notional-validator",0.654039
583338,"chainvibes",0.227538
583338,"kingnodes",1.718555
583338,"NosNode🔆️",0.435932
583338,"[ block pane ]",0.268363
583338,"Wetez",0.156125
583338,"KingSuper",0.115959
583338,"dimi 🦙",1.390856
583338,"stakefish",3.733156
583338,"Chainflow",0.146898
583338,"tor",0.000086
583338,"blockscape",0.725844
583338,"Sentinel",7.124366
583338,"strangelove-ventures",1.156720
583338,"cyberG",0.146323
583338,"STAKECRAFT",0.075565
583338,"Ping",0.213860
583338,"Provalidator",2.232425
583338,"ITA Stakers",0.906261
583338,"Komikuri",0.011774
583338,"0base.vc",6.721254
583338,"CryptoCrew Validators ✅",0.691318
583338,"Agaram.ai",0.056792
583338,"Chorus One",1.432021
583338,"BasBlock",0.338705
583338,"Validating Chaos",0.481165
583338,"ChainLayer",0.865712
583338,"Centurion",0.049668
583338,"cloverstaking",0.000454
583338,"Chandrodaya",0.061025
583338,"Stakely.io",0.315478
583338,"Figment",3.558220
583338,"Martian Forest",0.003742
583338,"StakeWithUs",0.097543
583338,"HashQuark",0.439894
583338,"POSTHUMAN ✵ DVS",0.280789
583338,"DOMA🏠NODES",0.000076
583338,"BouBouNode",2.087763
583338,"KalpaTech",0.940536
583338,"qf3l3k",0.001104
583338,"SpacePotato",0.724323
583338,"Messi",0.059727
583338,"RHINO",0.171396
583338,"Witval",0.198719
583338,"Chill Validation",0.467899
583338,"web34ever",0.158124
583338,"milkstake",0.561468
583338,"🇫🇷 Crypto.bzh",0.000063
583338,"AUDIT.one",0.216396
583338,"0% FEES | Zoomer Labs",0.003231
583338,"stake.systems",0.119976
583338,"OmniFlix Network",1.234226
583338,"OranG3cluB",0.115805
583338,"windpowerstake",0.000215
583338,"needlecast",0.349347
583338,"deus labs",1.022554
583338,"0% fee - Imperator.co",2.579168
583338,"elsehow",0.477327
583338,"FreshJUNO",0.916778
583338,"01node",0.662136
583338,"Citadel.one",2.776842
583338,"Bi23 Labs",0.421929
583338,"StakeLab",0.261938
585138,"0% Fee to 2023 | Stakewolle.com",0.110219
585138,"SmartNodes",2.096580
585138,"STC Capital",0.331140
585138,"Ubik Capital",0.163452
585138,"Bro_n_Bro",0.590694
585138,"WeStaking",1.219519
585138,"SolidStake",0.031615
585138,"Cros-nest",0.635563
585138,"Cypher Core",0.193513
585138,"CommunityStaking",0.406222
585138,"Inotel",1.225845
585138,"0% fees 🚀 | BlueStake",2.893863
585138,"Winter",0.000237
585138,"LOACOM",0.000109
585138,"Crab Shack (ben2x4)",0.965199
585138,"Artifact",0.307468
585138,"Stakecito",1.277740
585138,"Regenerator | Green Validator 🌱",0.188026
585138,"Swiss Staking",3.561340
585138,"StarCluster",0.086127
585138,"Invicta Stake",0.154836
585138,"0% Fees | GhostStake.cloud",0.000768
585138,"NodesGuru",0.162403
585138,"syncnode",0.124085
585138,"Disperze",3.270088
585138,"SG-1",8.510119
585138,"Cephalopod Equipment Corp",2.250926
585138,"Stakin",0.507428
585138,"jabbey",0.195163
585138,"Stakers",0.155663
585138,"meow",0.839871
585138,"Doky Capital",0.000006
585138,"AC Validator 🚀",0.002359
585138,"#decentralizehk",0.156751
585138,"Oldcat",0.096179
585138,"pathrocknetwork",0.106238
585138,"0% fee - EZStaking.io 100% Slash Protected",0.816934
585138,"0% fees | Validator.run",0.144146
585138,"Mo Better Stake",0.000063
585138,"Simply Staking",0.241783
585138,"Consensus One",0.450454
585138,"Cosmostation",7.851465
585138,"Secure Secrets",0.553729
585138,"SOLAR Validator",0.130759
585138,"commercio.network",0.143000
585138,"Highlander-Nodes",0.343821
585138,"天照☀",0.266747
585138,"Cosmic Validator",0.592476
585138,"☉ Mercury",0.000349
585138,"kytzu",0.392968
585138,"Lavender.Five Nodes",1.176204
585138,"Wave",0.107207
585138,"Klub Staking",0.421893
585138,"studentmtk",0.000083
585138,"Cat Boss",0.196325
585138,"notional-validator",0.653953
585138,"chainvibes",0.227468
585138,"kingnodes",1.718074
585138,"NosNode🔆️",0.435799
585138,"[ block pane ]",0.268281
585138,"Wetez",0.156077
585138,"KingSuper",0.115923
585138,"dimi 🦙",1.390428
585138,"stakefish",3.732280
585138,"Chainflow",0.146853
585138,"tor",0.000086
585138,"blockscape",0.725665
585138,"Sentinel",7.123879
585138,"strangelove-ventures",1.156464
585138,"cyberG",0.146277
585138,"STAKECRAFT",0.075542
585138,"Ping",0.213794
585138,"Provalidator",2.231893
585138,"ITA Stakers",0.906698
585138,"Komikuri",0.011770
585138,"0base.vc",6.723706
585138,"CryptoCrew Validators ✅",0.690592
585138,"Agaram.ai",0.056775
585138,"Chorus One",1.431580
585138,"BasBlock",0.338601
585138,"Validating Chaos",0.481017
585138,"ChainLayer",0.865446
585138,"Centurion",0.049653
585138,"cloverstaking",0.000454
585138,"Chandrodaya",0.061007
585138,"Stakely.io",0.315386
585138,"Figment",3.557700
585138,"Martian Forest",0.003741
585138,"StakeWithUs",0.097513
585138,"HashQuark",0.439758
585138,"POSTHUMAN ✵ DVS",0.280742
585138,"DOMA🏠NODES",0.000076
585138,"BouBouNode",2.087237
585138,"KalpaTech",0.940247
585138,"qf3l3k",0.002826
585138,"SpacePotato",0.724101
585138,"Messi",0.059709
585138,"RHINO",0.171344
585138,"Witval",0.198658
585138,"Chill Validation",0.467761
585138,"web34ever",0.158075
585138,"milkstake",0.561382
585138,"🇫🇷 Crypto.bzh",0.000063
585138,"AUDIT.one",0.216336
585138,"0% FEES | Zoomer Labs",0.003230
585138,"stake.systems",0.119941
585138,"OmniFlix Network",1.234262
585138,"OranG3cluB",0.115769
585138,"windpowerstake",0.000215
585138,"needlecast",0.349240
585138,"deus labs",1.022240
585138,"0% fee - Imperator.co",2.573088
585138,"elsehow",0.477180
585138,"FreshJUNO",0.916496
585138,"01node",0.661932
585138,"Citadel.one",2.776299
585138,"Bi23 Labs",0.421800
585138,"StakeLab",0.261858
586938,"0% Fee to 2023 | Stakewolle.com",0.110193
586938,"SmartNodes",2.096059
586938,"STC Capital",0.331051
586938,"Ubik Capital",0.163401
586938,"Bro_n_Bro",0.592350
586938,"WeStaking",1.219140
586938,"SolidStake",0.031605
586938,"Cros-nest",0.635456
586938,"Cypher Core",0.193452
586938,"CommunityStaking",0.408987
586938,"Inotel",1.225462
586938,"0% fees 🚀 | BlueStake",2.893146
586938,"Winter",0.000236
586938,"LOACOM",0.000109
586938,"Crab Shack (ben2x4)",0.964897
586938,"Artifact",0.307389
586938,"Stakecito",1.278103
586938,"Regenerator | Green Validator 🌱",0.188088
586938,"Swiss Staking",3.562363
586938,"StarCluster",0.086100
586938,"Invicta Stake",0.154787
586938,"0% Fees | GhostStake.cloud",0.000768
586938,"NodesGuru",0.162353
586938,"syncnode",0.124046
586938,"Disperze",3.275026
586938,"SG-1",8.509646
586938,"Cephalopod Equipment Corp",2.250280
586938,"Stakin",0.507270
586938,"jabbey",0.195112
586938,"Stakers",0.155614
586938,"meow",0.839608
586938,"Doky Capital",0.000006
586938,"AC Validator 🚀",0.002359
586938,"#decentralizehk",0.156702
586938,"Oldcat",0.096149
586938,"pathrocknetwork",0.106205
586938,"0% fee - EZStaking.io 100% Slash Protected",0.816679
586938,"0% fees | Validator.run",0.144101
586938,"Mo Better Stake",0.000063
586938,"Simply Staking",0.241707
586938,"Consensus One",0.450313
586938,"Cosmostation",7.849231
586938,"Secure Secrets",0.553556
586938,"SOLAR Validator",0.130723
586938,"commercio.network",0.142985
586938,"Highlander-Nodes",0.343714
586938,"天照☀",0.266943
586938,"Cosmic Validator",0.592290
586938,"☉ Mercury",0.000349
586938,"kytzu",0.392845
586938,"Lavender.Five Nodes",1.175837
586938,"Wave",0.107174
586938,"Klub Staking",0.423118
586938,"studentmtk",0.000083
586938,"Cat Boss",0.192184
586938,"notional-validator",0.653923
586938,"chainvibes",0.227397
586938,"kingnodes",1.717942
586938,"NosNode🔆️",0.435281
586938,"[ block pane ]",0.268197
586938,"Wetez",0.156029
586938,"KingSuper",0.115887
586938,"dimi 🦙",1.389993
586938,"stakefish",3.731401
586938,"Chainflow",0.146807
586938,"tor",0.000086
586938,"blockscape",0.725438
586938,"Sentinel",7.116970
586938,"strangelove-ventures",1.155619
586938,"cyberG",0.146232
586938,"STAKECRAFT",0.075518
586938,"Ping",0.213727
586938,"Provalidator",2.231886
586938,"ITA Stakers",0.906415
586938,"Komikuri",0.011766
586938,"0base.vc",6.732707
586938,"CryptoCrew Validators ✅",0.690625
586938,"Agaram.ai",0.056757
586938,"Chorus One",1.431049
586938,"BasBlock",0.338495
586938,"Validating Chaos",0.480867
586938,"ChainLayer",0.865175
586938,"Centurion",0.049637
586938,"cloverstaking",0.000453
586938,"Chandrodaya",0.060988
586938,"Stakely.io",0.315346
586938,"Figment",3.556638
586938,"Martian Forest",0.003740
586938,"StakeWithUs",0.097483
586938,"HashQuark",0.439621
586938,"POSTHUMAN ✵ DVS",0.280661
586938,"DOMA🏠NODES",0.000076
586938,"BouBouNode",2.088091
586938,"KalpaTech",0.939953
586938,"qf3l3k",0.002825
586938,"SpacePotato",0.723875
